channel,pageOpen,payEnd,payId,payStart,referCode,srcCode,ts,userId,vc
OPPO,4017,1646645237683,c25151a8dbee,1646645234683,5021,4017,1646645235683,160180890,3.0
OPPO,4019,1646645236683,3ecafb3088ef,1646645233683,5020,5029,1646645235683,565963658,1.0
VIVO,5020,1646645236683,a6b8aeecf4da,1646645234683,4020,4019,1646645235683,1853654392,1.0
APPLE,5021,1646645238683,5e8e6e00a960,1646645234683,5021,4019,1646645235683,1863503253,2.0
OPPO,5021,1646645237683,142bbda48172,1646645233683,4020,5020,1646645235683,1241563296,3.0
VIVO,5021,1646645237683,31149ba094c6,1646645233683,4020,5021,1646645235683,1015836459,1.0
HUAWEI,5020,1646645238683,dc08a7f3644e,1646645232683,5020,4017,1646645235683,898715373,1.0
VIVO,5021,0,3132e4be7572,1646645234683,4017,4019,1646645235683,844967563,1.0
HUAWEI,4019,1646645236683,decbe33b6054,1646645234683,4020,4019,1646645235683,762229255,3.0
XIAOMI,4017,1646645236683,87401d8b673d,1646645233683,4017,5029,1646645235683,1889143266,1.0
APPLE,5021,1646645237683,49c20dc7936b,1646645232683,5021,5029,1646645235683,1113193906,3.0
XIAOMI,4019,1646645237683,50e0c9a5de4f,1646645234683,4017,4020,1646645235683,976163788,1.0
APPLE,4020,0,4a4832e8bc7e,1646645234683,4019,5021,1646645235683,369908189,1.0
OPPO,5021,1646645236683,22f460918d63,1646645233683,5029,5020,1646645235683,35530039,2.0
XIAOMI,4019,0,6863eb46a846,1646645233683,4017,4019,1646645235683,1451138953,3.0
OPPO,4017,1646645237683,aabdc5fcffb6,1646645233683,4017,4017,1646645235683,92838259,1.0
XIAOMI,4020,1646645236683,9652c4c07278,1646645234683,5021,5020,1646645235683,935869306,2.0
XIAOMI,4020,1646645236683,eb056c033d04,1646645233683,4020,5020,1646645235683,598711098,1.0
HUAWEI,5029,1646645238683,ef3faacda615,1646645232683,5021,4019,1646645235683,2057530423,1.0
OPPO,4019,0,b39b446c06b1,1646645233683,5029,4019,1646645235683,695624625,2.0
XIAOMI,5020,1646645236683,13b9c71da033,1646645233683,4020,4020,1646645235683,245476460,1.0
OPPO,4020,1646645237683,9caf9217e470,1646645233683,5029,5021,1646645235683,1540984639,2.0
HUAWEI,4020,1646645237683,d2d535d9aec1,1646645232683,5020,4019,1646645235683,1499729558,2.0
APPLE,5021,1646645238683,7776116340a1,1646645233683,4020,5029,1646645235683,675651426,3.0
VIVO,4019,1646645236683,ee9bd41be9d6,1646645233683,5029,4017,1646645235683,1731878264,2.0
VIVO,4017,1646645237683,8e64aa88492f,1646645233683,5029,5021,1646645235683,587258071,2.0
VIVO,5021,0,1c801ff93f02,1646645234683,4020,4020,1646645235683,846616372,2.0
HUAWEI,4017,1646645238683,9f539a192934,1646645233683,5029,4017,1646645235683,1264096180,1.0
OPPO,4020,1646645236683,a7c1b2dd29fa,1646645233683,4020,5020,1646645235683,384048761,3.0
HUAWEI,4020,0,986e9295a56c,1646645234683,5029,4017,1646645235683,891955327,1.0
APPLE,4020,1646645238683,5354d198106f,1646645233683,4020,4020,1646645235683,48690173,1.0
OPPO,4017,1646645238683,dfa86e4c0243,1646645233683,4020,4020,1646645235683,1642472803,1.0
XIAOMI,4019,0,74c7bd0db042,1646645234683,5020,5020,1646645235683,2021737104,3.0
HUAWEI,5029,1646645236683,a4ecbd55217e,1646645232683,5021,4017,1646645235683,1341079476,1.0
APPLE,5021,1646645238683,7516daa51925,1646645234683,4019,5020,1646645235683,498682647,3.0
APPLE,4019,1646645238683,cafa13103b9c,1646645233683,4020,4020,1646645235683,2072301611,2.0
XIAOMI,4017,0,9d9636a98c68,1646645234683,5029,4020,1646645235683,75688453,1.0
APPLE,5021,0,c99110c2b3c5,1646645232683,4017,5021,1646645235683,1971641809,3.0
HUAWEI,4020,1646645238683,4f3ea49ded70,1646645234683,5029,5029,1646645235683,525139772,1.0
XIAOMI,4017,1646645237683,06e5005821e0,1646645234683,4020,4017,1646645235683,80863603,1.0
XIAOMI,5029,1646645238683,e0b8cfe07e0d,1646645234683,5029,5021,1646645235683,2066014709,2.0
VIVO,4020,1646645238683,6530b8ffca66,1646645233683,4017,4020,1646645235683,453972558,3.0
HUAWEI,5020,1646645238683,61537836c96e,1646645233683,5029,4020,1646645235683,513594289,3.0
VIVO,4020,1646645237683,80c2bacef031,1646645233683,5020,5020,1646645235683,1098315020,3.0
VIVO,5021,1646645236683,80eeeb8257e0,1646645232683,4017,5029,1646645235683,449505478,1.0
APPLE,5020,1646645237683,a30468cd65e8,1646645233683,4020,5021,1646645235683,901602937,1.0
HUAWEI,4020,0,3dfaafb8146c,1646645233683,5021,5021,1646645235683,1737382155,2.0
OPPO,4020,1646645236683,fc91e9b8ef6e,1646645234683,5020,5020,1646645235683,1791982463,1.0
VIVO,5020,1646645236683,b11db5558bdc,1646645232683,5029,5020,1646645235683,266696006,1.0
VIVO,4017,1646645238683,6e2bbe9fea58,1646645234683,4019,5020,1646645235683,556734922,3.0
HUAWEI,4019,0,5e91c3cdafef,1646645233683,5021,4017,1646645235683,1262881158,1.0
OPPO,4019,1646645237683,dff39a45b7c0,1646645232683,5029,4019,1646645235683,1198978025,2.0
XIAOMI,5020,1646645238683,a9d1042ab895,1646645234683,4020,4019,1646645235683,1430296388,3.0
XIAOMI,4020,0,86bd971b4383,1646645234683,5020,4020,1646645235683,684540328,2.0
VIVO,5029,0,080d0b46aa20,1646645232683,5021,5021,1646645235683,1626661583,1.0
VIVO,5020,0,7f222e97caf5,1646645233683,4019,4020,1646645235683,320792404,2.0
APPLE,5020,1646645236683,c83e22b7c799,1646645233683,4017,5029,1646645235683,334792696,1.0
VIVO,4020,1646645237683,fc6538a5acca,1646645233683,4020,5020,1646645235683,1567678103,1.0
HUAWEI,4020,1646645237683,d6755498a6c5,1646645234683,5029,4017,1646645235683,2024981407,1.0
HUAWEI,4017,0,bf7032764546,1646645232683,4020,4019,1646645235683,2120370242,1.0
XIAOMI,4020,0,ce572b20ec92,1646645234683,4020,4020,1646645235683,2099589810,3.0
HUAWEI,5029,1646645238683,80d6eea08438,1646645233683,4019,4019,1646645235683,68135462,2.0
XIAOMI,4017,1646645238683,b58aaf94fb7e,1646645234683,5020,5029,1646645235683,1640796193,3.0
VIVO,4017,0,da5566a3e997,1646645234683,4017,4019,1646645235683,1650807076,2.0
XIAOMI,5029,1646645236683,f44c96f43e49,1646645232683,5020,5021,1646645235683,888616226,1.0
APPLE,5020,1646645237683,161feb884c95,1646645233683,4020,4020,1646645235683,311824601,3.0
APPLE,5020,1646645237683,42e6175d010d,1646645233683,5020,5029,1646645235683,1122064482,3.0
HUAWEI,4017,1646645236683,1f5a934e4b4f,1646645232683,4019,4017,1646645235683,290928200,2.0
XIAOMI,4019,1646645236683,310c879b1bfc,1646645233683,5020,5029,1646645235683,136380251,2.0
XIAOMI,4019,0,77465facbe31,1646645232683,4017,4020,1646645235683,2054835763,2.0
OPPO,4019,1646645238683,a53c84dec1bd,1646645234683,4019,5029,1646645235683,810947524,2.0
OPPO,4020,0,e21b871867f8,1646645232683,4019,4019,1646645235683,315172279,1.0
XIAOMI,4019,1646645238683,76d5dc63451e,1646645232683,4017,4019,1646645235683,1904407802,2.0
APPLE,4019,1646645237683,16edf18547d1,1646645232683,4020,4017,1646645235683,580138597,1.0
OPPO,4020,1646645238683,2725d5445df4,1646645232683,4019,4020,1646645235683,838811904,2.0
HUAWEI,4017,1646645237683,030be7933d4f,1646645232683,5020,5021,1646645235683,1496865277,2.0
OPPO,5029,0,3e2ef822cda5,1646645233683,4019,4017,1646645235683,1547089550,2.0
XIAOMI,4020,1646645236683,3c91c1d005ea,1646645234683,4017,4017,1646645235683,1110405797,2.0
XIAOMI,4017,1646645238683,1140a57b496e,1646645234683,5029,4020,1646645235683,321614260,1.0
XIAOMI,5020,1646645236683,0d83e29c2f78,1646645234683,5021,5021,1646645235683,1545828064,2.0
APPLE,5020,1646645236683,ca48d9095f9d,1646645232683,4020,5020,1646645235683,470654611,3.0
XIAOMI,5021,1646645237683,47fad5765a77,1646645234683,4017,5029,1646645235683,640651023,3.0
HUAWEI,5029,1646645237683,2420c409d7d2,1646645234683,5021,5021,1646645235683,1968260917,1.0
VIVO,4020,1646645236683,b7eee285ffe8,1646645233683,5021,4019,1646645235683,1798200507,3.0
OPPO,4017,1646645237683,a382ddaffff0,1646645232683,5020,5021,1646645235683,90406367,2.0
HUAWEI,5020,0,15940032b930,1646645233683,4020,4019,1646645235683,366563654,1.0
XIAOMI,4019,1646645238683,dfdc2ee633cc,1646645234683,5021,4019,1646645235683,449821233,2.0
VIVO,5029,0,b90869baa64c,1646645233683,4020,5020,1646645235683,913168525,2.0
APPLE,4020,1646645237683,9f66ad2fe433,1646645232683,4019,5020,1646645235683,74541046,1.0
OPPO,4017,0,b7a47f134de0,1646645232683,5029,5020,1646645235683,1750616279,3.0
VIVO,5029,0,16f31514dd20,1646645233683,4019,5029,1646645235683,1863332401,1.0
XIAOMI,5029,1646645236683,f9d2a16f0db6,1646645234683,4017,4017,1646645235683,773651084,1.0
OPPO,5020,1646645236683,d49149d3a753,1646645232683,4019,5029,1646645235683,1635306181,2.0
XIAOMI,4017,1646645238683,c89e69cbc15d,1646645234683,5021,4020,1646645235683,2104758505,1.0
APPLE,4017,0,75c27bc9bcbe,1646645234683,4020,4020,1646645235683,1457473783,1.0
VIVO,4019,0,30026c79255a,1646645234683,4020,4020,1646645235683,550703308,1.0
OPPO,4020,1646645238683,6f08e9b52431,1646645234683,4020,4019,1646645235683,541584246,3.0
APPLE,5021,1646645236683,68f147764926,1646645232683,5021,5029,1646645235683,444774660,3.0
APPLE,5020,1646645237683,a9b325bab7d0,1646645234683,4017,5029,1646645235683,51300646,3.0
XIAOMI,5020,1646645238683,121be4697840,1646645232683,4020,4017,1646645235683,1016549368,2.0
APPLE,5029,1646645236683,48426c8a2ebb,1646645234683,4017,4019,1646645235683,517752359,2.0
OPPO,4019,1646645236683,7dc44e25feb8,1646645233683,4017,5020,1646645235683,1394399413,1.0
VIVO,4020,1646645238683,658d48d69ad1,1646645234683,5020,4020,1646645235683,247854712,3.0
OPPO,5020,1646645236683,ca61d5c7d160,1646645234683,4017,4019,1646645235683,2076664500,1.0
XIAOMI,5029,0,a77243ce3ee8,1646645232683,4020,5029,1646645235683,1527082782,1.0
VIVO,4019,0,ae5b590d30bc,1646645232683,5029,5021,1646645235683,1485768135,1.0
XIAOMI,5021,1646645237683,0f0aca61257d,1646645234683,4017,4017,1646645235683,1792601630,1.0
APPLE,4017,1646645237683,28d2a39764c4,1646645233683,5021,5021,1646645235683,2087716940,3.0
OPPO,5029,0,b00464e5b06a,1646645234683,4017,5020,1646645235683,1745441011,2.0
XIAOMI,5020,1646645236683,d5b02e221091,1646645232683,5029,5021,1646645235683,671967288,1.0
OPPO,4020,1646645236683,13f7b3a94a78,1646645234683,5020,4020,1646645235683,281773478,2.0
APPLE,5020,1646645236683,7b974a9f65bd,1646645234683,5021,5021,1646645235683,1711525146,1.0
APPLE,5021,1646645237683,1b8e60bcd9ee,1646645232683,5021,4019,1646645235683,1643158198,1.0
OPPO,5021,0,a7b10a50a527,1646645233683,4017,5029,1646645235683,923660370,1.0
XIAOMI,5020,1646645237683,091b55c77a89,1646645233683,4017,4020,1646645235683,313966648,2.0
APPLE,4020,0,ff6feb8abce4,1646645234683,4017,5021,1646645235683,2081708045,3.0
HUAWEI,4017,1646645237683,512c9d33fc49,1646645233683,4020,4020,1646645235683,1573680857,2.0
APPLE,5020,1646645237683,b2b82ec562a2,1646645234683,4020,4020,1646645235683,199382692,3.0
VIVO,4017,1646645237683,9ae15ffeef0c,1646645233683,5029,5020,1646645235683,2021537350,1.0
HUAWEI,4020,1646645236683,b7a84519897a,1646645232683,4017,4017,1646645235683,707585746,2.0
OPPO,5020,1646645236683,9bc96ba30111,1646645233683,4019,4020,1646645235683,773867485,1.0
XIAOMI,5020,1646645237683,bf7bddeb6ce2,1646645234683,4020,5029,1646645235683,249562059,3.0
HUAWEI,4019,0,39f1c1b8c74e,1646645233683,4020,4019,1646645235683,182724568,1.0
XIAOMI,5029,1646645236683,fdc6c5332cb4,1646645232683,5029,4019,1646645235683,956067129,2.0
HUAWEI,5020,1646645236683,317e8329cad2,1646645232683,5021,4017,1646645235683,498020827,2.0
APPLE,4020,0,6ea6b07b8fb4,1646645234683,4020,5029,1646645235683,1949718754,2.0
OPPO,5029,1646645236683,9fa2ef80d3fb,1646645232683,5021,4019,1646645235683,1585790422,3.0
HUAWEI,5020,1646645238683,67e57699e016,1646645234683,4017,5021,1646645235683,583845614,1.0
OPPO,5020,1646645238683,95826ff714ae,1646645233683,4020,4020,1646645235683,540373182,3.0
VIVO,4019,1646645237683,6661d42e287b,1646645232683,5020,4020,1646645235683,1210195448,2.0
OPPO,5029,1646645237683,f797242a695f,1646645233683,5021,5029,1646645235683,1675106560,1.0
OPPO,4019,1646645236683,43ac61050789,1646645234683,4017,4020,1646645235683,2063478906,3.0
APPLE,4019,1646645236683,cab0d2c723b2,1646645232683,4017,5020,1646645235683,668837454,3.0
HUAWEI,4019,1646645236683,d9b9e45cd504,1646645233683,5029,4020,1646645235683,923227555,3.0
VIVO,5021,0,9350eb544cb2,1646645232683,4017,5020,1646645235683,1480302031,2.0
OPPO,4020,1646645236683,7be8b47d976b,1646645234683,5020,4020,1646645235683,1729994993,2.0
HUAWEI,5029,1646645238683,45ef974672bd,1646645233683,4020,5020,1646645235683,1095005076,2.0
XIAOMI,5020,1646645236683,2e61d19e22da,1646645233683,5029,4020,1646645235683,1629783839,2.0
HUAWEI,5020,1646645237683,0542abde21c1,1646645233683,5021,4017,1646645235683,865415702,2.0
HUAWEI,5029,0,4295791de4a6,1646645232683,4019,4020,1646645235683,1648736954,1.0
HUAWEI,5021,1646645237683,89982c3e55f6,1646645234683,4019,5020,1646645235683,1573004141,3.0
APPLE,4019,1646645237683,86066850f709,1646645233683,4019,4017,1646645235683,2067704652,2.0
OPPO,5021,0,74465b94a9fd,1646645232683,4017,5020,1646645235683,198059852,3.0
VIVO,5029,1646645237683,074a8ed32be8,1646645234683,4017,4017,1646645235683,1638819271,2.0
XIAOMI,5029,1646645237683,342be2449a85,1646645234683,5020,4020,1646645235683,574919470,2.0
HUAWEI,4020,1646645238683,5c2c03c95226,1646645234683,4019,5020,1646645235683,437517370,2.0
APPLE,4019,1646645238683,ac7994656656,1646645234683,5020,4020,1646645235683,1429851954,2.0
VIVO,4019,1646645237683,db0e12d5c0a3,1646645233683,5029,5020,1646645235683,766137221,1.0
VIVO,4019,1646645237683,5cd62d367a2a,1646645234683,4017,4019,1646645235683,775698381,1.0
OPPO,4020,0,53719aa1f6a7,1646645232683,4020,5021,1646645235683,625329944,2.0
OPPO,5020,1646645238683,ce64c64e0e68,1646645233683,4017,5029,1646645235683,1497054390,1.0
VIVO,5021,0,353fa4ea95dd,1646645232683,4020,4019,1646645235683,328820850,1.0
OPPO,4019,0,e63bc6eef1f9,1646645234683,5021,5029,1646645235683,156766055,1.0
OPPO,4020,1646645238683,837abe00446f,1646645233683,4020,5029,1646645235683,1668313874,2.0
OPPO,5021,0,063aea2031e9,1646645233683,4019,5029,1646645235683,721862538,1.0
APPLE,4017,1646645236683,deab179e14fb,1646645232683,4020,5021,1646645235683,1699340471,3.0
XIAOMI,4017,1646645238683,6e963947aec0,1646645232683,4020,5021,1646645235683,1177542823,3.0
OPPO,4019,1646645238683,189e27156120,1646645234683,5021,4019,1646645235683,1572485619,1.0
HUAWEI,5029,0,91481cb4f66a,1646645232683,5020,5021,1646645235683,1896082006,2.0
OPPO,5029,1646645236683,aa267d84a4df,1646645232683,5021,5021,1646645235683,1495295804,3.0
OPPO,4020,1646645238683,150241353f5b,1646645234683,5029,5021,1646645235683,1170868694,3.0
HUAWEI,4020,1646645236683,403a506a108e,1646645232683,5020,5020,1646645235683,1619395885,2.0
XIAOMI,4017,0,c278dcf12285,1646645233683,4017,5021,1646645235683,1856129084,1.0
XIAOMI,4020,1646645238683,caf459b70b98,1646645232683,5029,5029,1646645235683,378990812,3.0
OPPO,4019,1646645237683,d33985f0ac15,1646645233683,5021,4019,1646645235683,2020959734,1.0
HUAWEI,5021,1646645238683,759f8f253fbd,1646645234683,5029,4017,1646645235683,1015595904,1.0
VIVO,4017,1646645238683,bd6696819bf1,1646645233683,4019,4019,1646645235683,1218736490,1.0
OPPO,4019,0,a50d4cbca27f,1646645232683,4020,4019,1646645235683,1538878620,1.0
APPLE,4020,1646645236683,0b9ca8bed5e9,1646645234683,4019,4017,1646645235683,1531928250,1.0
XIAOMI,4019,1646645238683,53cd46a0e628,1646645234683,4019,4020,1646645235683,1277034652,1.0
APPLE,4019,1646645237683,83c78e54564f,1646645232683,4017,4019,1646645235683,1145038407,1.0
VIVO,4017,0,7dea09c56452,1646645233683,5021,4019,1646645235683,361884762,1.0
XIAOMI,5021,1646645237683,03a44e96ce3f,1646645232683,5029,5020,1646645235683,806308548,1.0
VIVO,5020,1646645238683,92fa21135439,1646645233683,4020,5029,1646645235683,1660957602,3.0
APPLE,5029,0,286d1a5daae2,1646645233683,4019,4017,1646645235683,547467837,2.0
HUAWEI,4019,0,f50664e934c9,1646645234683,4017,5029,1646645235683,562489544,1.0
APPLE,4017,0,e569e5406fbd,1646645232683,5021,5020,1646645235683,924229831,2.0
XIAOMI,5029,1646645236683,e1ab7ef9d700,1646645232683,5020,5020,1646645235683,1943041833,3.0
XIAOMI,4020,0,adf211e05d79,1646645232683,4017,4019,1646645235683,2021907697,1.0
HUAWEI,5029,1646645238683,cbab44945137,1646645233683,4019,5020,1646645235683,1760057779,3.0
XIAOMI,4019,1646645236683,56da20ecaa7f,1646645234683,4020,4019,1646645235683,1129728492,2.0
APPLE,4019,1646645236683,1155ec897db8,1646645233683,4017,4017,1646645235683,2116254832,1.0
HUAWEI,4020,1646645237683,edf7e9ea2164,1646645234683,5020,4019,1646645235683,487816414,1.0
APPLE,4017,1646645236683,4564c57a9fcf,1646645232683,4020,5020,1646645235683,1957781019,2.0
XIAOMI,5021,1646645238683,590b28a7a5d4,1646645233683,5029,4020,1646645235683,1976309317,2.0
HUAWEI,5029,1646645237683,4393182c662c,1646645232683,5029,4019,1646645235683,1513307330,1.0
OPPO,4017,1646645236683,d14bb6f1391c,1646645234683,5021,4019,1646645235683,735967929,3.0
HUAWEI,5029,1646645237683,ddf1e611ca8d,1646645234683,4017,5020,1646645235683,1028754293,2.0
XIAOMI,5029,1646645238683,f02746540d6e,1646645232683,5029,4019,1646645235683,1222836473,3.0
APPLE,5020,1646645236683,f0c057d87960,1646645233683,4017,4019,1646645235683,1628563729,3.0
HUAWEI,4020,1646645237683,bf8baa651e5e,1646645233683,5021,5020,1646645235683,1128078113,2.0
OPPO,4019,0,354e7fa10ce6,1646645233683,5029,4019,1646645235683,980027867,2.0
XIAOMI,4020,0,151864feb7d1,1646645232683,5020,4019,1646645235683,1313690291,1.0
APPLE,5020,1646645238683,e46b82fd5402,1646645233683,5021,5029,1646645235683,1227106994,1.0
OPPO,4020,1646645238683,27c9ec7f5b96,1646645232683,5021,4017,1646645235683,1350489035,1.0
OPPO,5029,1646645236683,f3803b2051a8,1646645234683,5029,4017,1646645235683,1391091814,1.0
XIAOMI,4017,0,43c04e259633,1646645232683,5020,4017,1646645235683,270988475,1.0
OPPO,4017,1646645238683,ed46b0a93540,1646645232683,4020,4020,1646645235683,398175080,1.0
XIAOMI,4020,1646645237683,aa51a65146f9,1646645234683,4017,4017,1646645235683,1186323600,3.0
XIAOMI,5021,1646645238683,be84b50dc672,1646645233683,5029,4017,1646645235683,792593423,2.0
HUAWEI,4020,1646645236683,6bf0dc1d7b55,1646645232683,4020,4019,1646645235683,1387560753,1.0
VIVO,4017,1646645236683,f36621d054a9,1646645233683,5021,4020,1646645235683,286738153,3.0
HUAWEI,5021,1646645237683,33e34223cb4e,1646645234683,4020,4020,1646645235683,1138285544,1.0
HUAWEI,5020,1646645238683,05cef78c84a8,1646645232683,4017,4020,1646645235683,979313269,2.0
VIVO,5021,1646645237683,624de69b85e0,1646645232683,5021,4019,1646645235683,1484880671,1.0
VIVO,5021,1646645237683,a167636ff85c,1646645232683,5021,4019,1646645235683,1870668106,3.0
XIAOMI,5020,1646645236683,344c99832feb,1646645233683,5021,4017,1646645235683,76293033,2.0
XIAOMI,4020,1646645236683,7d8453494c80,1646645234683,4017,4019,1646645235683,120514970,3.0
VIVO,5021,1646645236683,a15cc21de92f,1646645234683,4017,4019,1646645235683,1547407844,1.0
APPLE,4017,1646645238683,a28837f43c6e,1646645233683,4020,4019,1646645235683,1339328190,3.0
APPLE,4020,1646645236683,6b4e3f35d0ae,1646645233683,4017,5021,1646645235683,2095657246,3.0
XIAOMI,5021,1646645237683,f502593a20e3,1646645232683,4020,4019,1646645235683,29264070,1.0
VIVO,5020,1646645238683,7ca6dca5acce,1646645233683,5029,4020,1646645235683,1423516116,1.0
HUAWEI,5020,1646645238683,d9a53603eb08,1646645234683,5020,5020,1646645235683,1318572050,1.0
OPPO,5021,1646645237683,b9747f96167f,1646645233683,5029,4017,1646645235683,776186991,2.0
VIVO,5021,1646645236683,7ce541a067f8,1646645234683,5021,4017,1646645235683,296577822,3.0
OPPO,5021,1646645236683,08dda87b4441,1646645232683,5020,4017,1646645235683,49799859,3.0
APPLE,4019,1646645238683,f7a25813ad4c,1646645232683,4019,4020,1646645235683,37799180,3.0
APPLE,5021,1646645236683,0b3371b0463d,1646645232683,4019,5020,1646645235683,2136274849,3.0
APPLE,4017,1646645236683,de754d670dd6,1646645233683,4020,5029,1646645235683,1107431219,3.0
OPPO,5029,1646645238683,2ce4ebaf36e7,1646645233683,5021,5029,1646645235683,12148446,3.0
OPPO,4019,1646645237683,8cbb1ce69581,1646645232683,5020,4020,1646645235683,1352280917,1.0
OPPO,5020,1646645237683,fbabf9b86515,1646645234683,5021,5021,1646645235683,1238127837,2.0
OPPO,5021,1646645236683,be333957348a,1646645233683,4020,5021,1646645235683,237972925,3.0
OPPO,5021,0,199fdf69db3b,1646645233683,4020,5021,1646645235683,2084199236,2.0
XIAOMI,4019,0,0cbc713b4c5b,1646645234683,5020,4020,1646645235683,623789761,2.0
VIVO,5029,1646645237683,5dba86402339,1646645234683,4017,5021,1646645235683,580562578,1.0
HUAWEI,4019,1646645236683,e401099f52b2,1646645233683,5020,4020,1646645235683,783705201,2.0
APPLE,5021,0,ca46cea1a0c3,1646645232683,4019,5020,1646645235683,1444301440,2.0
APPLE,5020,1646645238683,04b06bfe7bc7,1646645233683,5021,5029,1646645235683,2045344210,3.0
XIAOMI,4020,0,0a15892b5dc1,1646645233683,4017,4020,1646645235683,237310698,1.0
VIVO,4017,1646645238683,c6d1310762b5,1646645233683,5021,5021,1646645235683,442608505,3.0
VIVO,5021,1646645237683,4ea7373f6de9,1646645234683,4019,5020,1646645235683,798457960,3.0
VIVO,4019,1646645238683,ab3ccd9f607f,1646645233683,5020,4017,1646645235683,1247216864,1.0
VIVO,4017,0,feaaf1daa4c7,1646645233683,4017,5021,1646645235683,997951069,2.0
XIAOMI,5020,1646645236683,e81ec18cfa0b,1646645232683,4020,4017,1646645235683,1190874593,3.0
OPPO,4019,1646645236683,ca6ff498c23b,1646645234683,4017,4020,1646645235683,333548820,3.0
HUAWEI,5021,1646645238683,a5fd7ca427c7,1646645234683,5021,4017,1646645235683,1124007271,2.0
OPPO,4020,1646645237683,aa649e550aa5,1646645232683,5020,5021,1646645235683,1335464227,1.0
XIAOMI,5029,1646645238683,0509f069f45e,1646645234683,5021,5021,1646645235683,643087633,3.0
OPPO,5029,1646645237683,51f1f00fbea5,1646645234683,4019,4019,1646645235683,980139650,2.0
HUAWEI,4020,1646645238683,504decd579a3,1646645232683,5021,4019,1646645235683,1891840128,2.0
APPLE,4019,1646645238683,572549243dfd,1646645234683,4017,4019,1646645235683,1810665311,3.0
VIVO,4019,1646645237683,5e3ed33e45a8,1646645232683,4017,5021,1646645235683,961424429,1.0
APPLE,5020,1646645237683,f183dc8eb110,1646645233683,4019,5029,1646645235683,354466166,2.0
XIAOMI,5029,1646645236683,321697003b11,1646645234683,5020,5029,1646645235683,1682396483,1.0
HUAWEI,4017,0,4b757c6585b0,1646645232683,4017,4017,1646645235683,1231818527,1.0
HUAWEI,4019,1646645236683,4b36678ee65a,1646645232683,5021,4020,1646645235683,1419000804,3.0
OPPO,5020,1646645236683,70fbd40c69c6,1646645233683,4017,4020,1646645235683,1768643061,3.0
HUAWEI,5020,1646645237683,75159848fd8d,1646645232683,4017,5029,1646645235683,408201022,2.0
OPPO,5029,1646645236683,efb226175eb6,1646645234683,5021,5020,1646645235683,121005180,3.0
XIAOMI,5029,0,911f2094eae2,1646645234683,4020,5029,1646645235683,5834777,3.0
XIAOMI,5020,0,c6b12e3e431d,1646645234683,4019,5020,1646645235683,167944138,3.0
APPLE,5021,0,6b94356ed068,1646645232683,4020,5021,1646645235683,2052252647,2.0
VIVO,5020,1646645237683,b5ffb1bf4f1d,1646645233683,4019,4019,1646645235683,1486586152,2.0
APPLE,5029,1646645236683,2cbbecce9c83,1646645234683,5020,4020,1646645235683,789456071,1.0
VIVO,4020,1646645238683,77680b23251f,1646645233683,5020,4017,1646645235683,918049731,2.0
HUAWEI,4020,1646645237683,e9f6dedfd7da,1646645234683,4020,5021,1646645235683,1905547194,3.0
XIAOMI,4019,1646645237683,273b1db30510,1646645233683,5029,4019,1646645235683,1085400571,2.0
OPPO,5020,1646645236683,5730a7518d17,1646645233683,5029,5021,1646645235683,409190926,2.0
XIAOMI,5020,1646645236683,93ab6e355e38,1646645232683,4020,5020,1646645235683,887115229,2.0
VIVO,5021,1646645236683,5c2e5cd92019,1646645232683,5021,4019,1646645235683,128991132,1.0
OPPO,4019,0,7724c54a4604,1646645234683,5029,4019,1646645235683,123779943,3.0
APPLE,4020,0,14d00e9f0d4e,1646645234683,5020,5020,1646645235683,1198284201,2.0
APPLE,4017,1646645237683,080b81a40570,1646645234683,4020,5029,1646645235683,1332418553,3.0
HUAWEI,5021,1646645236683,46925b63fed2,1646645233683,5020,5021,1646645235683,949391058,1.0
XIAOMI,5021,1646645238683,e755c771d325,1646645232683,4020,5029,1646645235683,227457493,2.0
APPLE,5020,1646645236683,8b8be7cec697,1646645232683,4017,4019,1646645235683,1800780704,2.0
VIVO,4020,0,e716a9625c09,1646645234683,4020,4019,1646645235683,540108870,1.0
OPPO,5021,1646645238683,b371b2f92cb2,1646645234683,5021,4020,1646645235683,17944786,1.0
APPLE,5020,1646645237683,793b96a639a1,1646645234683,4020,4019,1646645235683,1576863790,3.0
OPPO,5021,0,fa612d7aaba2,1646645232683,4019,5021,1646645235683,1534831559,2.0
XIAOMI,4019,1646645236683,c5c5bc76037c,1646645232683,5029,5021,1646645235683,1321035313,2.0
HUAWEI,5021,1646645238683,37aa59adca01,1646645234683,4017,4017,1646645235683,1464715028,2.0
APPLE,5021,1646645236683,b9df82155558,1646645233683,5029,4017,1646645235683,1265671019,3.0
OPPO,5020,1646645237683,da004d5cfc49,1646645232683,5029,5021,1646645235683,1582680930,1.0
APPLE,5029,1646645237683,a0f154d405f3,1646645234683,4017,5021,1646645235683,1037325971,2.0
HUAWEI,5029,1646645236683,851b5304ea16,1646645232683,5020,4017,1646645235683,598923845,2.0
HUAWEI,5020,1646645238683,e575d134bb0a,1646645232683,5020,5021,1646645235683,1295642304,3.0
XIAOMI,5021,1646645236683,c9e090e37623,1646645234683,5020,5029,1646645235683,1677873014,2.0
APPLE,4017,1646645237683,3190426f7b73,1646645234683,5021,4020,1646645235683,1864548774,2.0
APPLE,4020,1646645238683,8f3cb0c7588b,1646645234683,4020,4019,1646645235683,1635814754,3.0
